SalesID,SalePrice,MachineID,datasource,auctioneerID,MachineHoursCurrentMeter,ProductSize,state,Drive_System,Enclosure,Forks,Ride_Control,Transmission,Hydraulics,Ripper,Tire_Size,Coupler,Track_Type,Undercarriage_Pad_Width,Stick_Length,Thumb,Pattern_Changer,Grouser_Type,ModelID_ma,fiModelDesc_ma,fiBaseModel_ma,fiSecondaryDesc_ma,fiProductClassDesc_ma,ProductGroup_ma,ProductGroupDesc_ma,MfgYear,fiManufacturerID,fiManufacturerDesc,PrimarySizeBasis,PrimaryLower,saledays
1175875,121000,1048930,121,3,13569,0,3,0,3,0,0,4,5,3,5,0,0,0,0,0,0,0,23931,57,22,38,52,7,7,1998,26,10,1,170.0,39203
2239636,84000,1470423,136,2,8570,0,9,0,3,0,0,0,5,0,4,0,0,0,0,0,0,0,23920,32,15,38,54,7,7,1997,26,10,1,45.0,39569
1746650,20500,1475009,132,2,0,6,35,0,3,0,0,0,11,0,0,0,2,11,0,0,0,1,316,2136,909,0,42,12,12,1994,103,43,5,8.0,37210
1285795,20000,1210501,132,1,0,0,33,0,4,0,0,6,1,0,0,0,0,0,0,0,0,0,3160,619,239,30,78,15,15,1994,25,9,1,20.0,36718
2378516,20000,1710299,136,0,1471,5,20,0,3,0,0,0,4,0,0,0,1,0,0,0,0,1,15840,2865,1264,0,40,12,12,2005,87,33,5,6.0,39902
1521139,28000,979898,132,1,0,0,46,0,3,0,0,6,2,0,0,0,0,0,0,0,0,0,1561,1392,518,38,81,15,15,1994,26,10,1,85.0,37725
1282098,18500,1194256,132,18,0,0,38,3,1,0,0,6,0,0,0,0,0,0,0,0,0,0,3170,666,250,46,11,3,3,1989,25,9,4,14.0,35551
2224484,24000,836105,136,0,0,0,21,2,1,0,0,6,0,0,0,0,0,0,0,0,0,0,3561,498,197,20,13,3,3,1999,26,10,4,16.0,40066
1396915,86000,1456416,132,2,0,3,30,0,1,0,0,0,11,0,0,0,2,0,0,0,0,1,3486,342,149,12,30,12,12,1999,26,10,5,21.0,36783
2330374,9000,1660650,136,1,0,0,44,0,4,0,0,6,1,0,0,0,0,0,0,0,0,0,8206,615,239,0,80,15,15,1978,43,37,1,75.0,39874
1282817,13000,1097689,132,5,0,0,7,3,4,0,0,6,0,0,0,0,0,0,0,0,0,0,3170,666,250,46,11,3,3,1990,25,9,4,14.0,38588
1623383,35000,1194222,132,15,0,0,38,2,1,0,0,6,0,0,0,0,0,0,0,0,0,0,4603,308,140,26,11,3,3,1991,43,37,4,14.0,35927
1499547,24000,468016,132,6,0,0,44,2,4,0,0,6,0,0,0,0,0,0,0,0,0,0,3537,465,190,12,11,3,3,1993,26,10,4,14.0,35925
1389230,47500,1118804,132,6,0,2,9,0,1,0,0,0,1,0,0,2,0,0,0,0,0,0,3883,1147,419,12,100,23,22,1977,26,10,1,350.0,35134
1546384,23500,883171,132,10,0,0,18,3,4,1,0,6,0,0,0,0,0,0,0,0,0,0,3542,471,191,26,11,3,3,2003,26,10,4,14.0,40154
1193756,9000,1013130,121,3,1799,5,48,0,1,0,0,0,4,0,0,2,1,0,0,0,0,1,17234,375,156,26,29,12,12,2003,121,6,5,2.0,40099
1351689,85000,736213,132,11,0,0,24,0,3,1,0,0,1,0,0,0,0,0,0,0,0,0,4333,1863,720,34,92,23,22,1995,26,10,1,120.0,35514
2554119,24000,1547723,149,1,13050,4,9,0,4,0,0,0,1,0,6,0,0,0,0,0,0,0,3804,1097,401,34,93,23,22,1993,26,10,1,135.0,40587
2201402,87500,1684023,136,1,2819,4,44,0,3,0,0,6,1,1,0,0,0,0,0,0,0,0,22249,120,54,46,76,15,15,2004,25,9,1,160.0,39573
1468922,17000,557208,132,14,0,0,14,0,1,0,0,6,1,0,0,0,0,0,0,0,0,0,13824,1418,522,20,81,15,15,1998,26,10,1,85.0,40072
4323735,17500,2312089,172,1,10845,0,5,0,4,0,0,6,1,1,0,0,0,0,0,0,0,0,22145,739,268,36,81,15,15,1998,43,37,1,85.0,40889
1446712,44000,1195390,132,1,0,0,44,0,1,0,0,0,5,3,3,0,0,0,0,0,0,0,3362,55,22,36,51,7,7,1984,26,10,1,145.0,37599
1801026,7750,1478930,132,2,0,0,51,0,4,0,0,0,11,0,0,0,0,0,0,0,0,0,9550,882,310,0,62,11,10,1998,121,6,3,1251.0,36838
1631525,29000,1518339,132,2,0,0,13,2,3,0,0,6,0,0,0,0,0,0,0,0,0,0,4604,309,140,30,11,3,3,1998,43,37,4,14.0,38455
1768444,39500,1032624,132,15,0,3,38,0,1,0,0,0,4,0,0,2,2,14,3,1,0,2,415,2229,927,0,30,12,12,1996,103,43,5,21.0,37369
1392087,39000,1388290,132,1,0,3,49,0,1,0,0,0,11,0,0,0,2,0,0,2,0,1,1047,194,87,0,31,12,12,1981,26,10,5,24.0,34051
1413748,31500,115024,132,27,0,0,33,2,4,0,0,6,0,0,0,0,0,0,0,0,0,0,3538,466,190,20,11,3,3,1998,26,10,4,14.0,38712
1187141,57000,1047519,121,3,4821,3,9,0,3,0,0,0,11,0,0,0,2,14,0,0,0,1,18164,1608,579,12,32,12,12,2004,176,76,5,28.0,39826
1632945,20000,1271623,132,10,0,0,18,0,1,0,0,0,5,0,0,0,0,0,0,0,0,0,8308,897,314,0,51,7,7,1979,43,37,1,145.0,34078
1455737,30000,1361651,132,1,0,2,49,0,4,0,0,6,1,1,0,0,0,0,0,0,0,0,4147,1541,538,46,79,15,15,1976,26,10,1,260.0,33148
1645287,67000,1124217,132,1,0,4,44,0,1,0,0,0,1,0,8,0,0,0,0,0,0,0,4802,859,304,38,97,23,22,1997,43,37,1,225.0,37781
1596259,16500,1454189,132,12,6014,6,33,0,1,0,0,0,11,0,0,0,2,0,0,0,0,1,7944,27,15,0,24,12,12,1998,43,37,5,12.0,40239
2202562,10500,1274014,136,1,0,0,6,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,3112,114,52,20,64,11,10,1998,25,9,3,1601.0,39712
1634285,19000,1242359,132,1,0,0,43,2,3,0,0,6,0,0,0,0,0,0,0,0,0,0,4606,313,140,71,11,3,3,1999,43,37,4,14.0,40615
1559118,37500,139900,132,1,0,0,9,2,4,0,0,6,0,0,0,0,0,0,0,0,0,0,3542,471,191,26,11,3,3,2002,26,10,4,14.0,39131
2719214,11000,1319526,149,1,1498,0,10,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,17311,2447,1013,0,64,11,10,2004,121,6,3,1601.0,40631
1764441,100000,1155953,132,1,0,4,33,0,3,0,1,0,1,0,0,0,0,0,0,0,0,0,23806,2778,1215,0,98,23,22,2006,103,43,1,250.0,40357
1286733,19500,1231072,132,3,0,0,45,2,4,0,0,5,0,0,0,0,0,0,0,0,0,0,3171,668,250,47,11,3,3,1996,25,9,4,14.0,37376
1705654,17000,1099274,132,1,0,0,44,3,4,0,0,6,0,0,0,0,0,0,0,0,0,0,5162,161,81,30,11,3,3,1996,92,36,4,14.0,36422
1327630,18500,1303075,132,1,0,0,44,0,4,0,0,6,1,0,0,0,0,0,0,0,0,0,4112,1411,522,12,81,15,15,1980,26,10,1,85.0,37599
1633224,24000,1293719,132,7,0,0,41,2,4,0,0,6,0,0,0,0,0,0,0,0,0,0,4604,309,140,30,11,3,3,1998,43,37,4,14.0,38825
1468893,32500,70534,132,1,0,0,44,0,4,0,0,6,1,0,0,0,0,0,0,0,0,0,13824,1418,522,20,81,15,15,1997,26,10,1,85.0,38152
1352611,57000,521695,132,1,0,4,9,0,4,0,0,6,1,0,0,0,0,0,0,0,0,0,1596,1430,522,56,74,15,15,1997,26,10,1,105.0,36814
1657272,18000,1139590,132,6,0,4,6,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,8532,862,305,0,95,23,22,1978,54,19,1,175.0,33854
1305375,20000,1200058,132,10,0,0,18,0,1,0,0,0,5,0,0,0,0,0,0,0,0,0,3356,39,14,34,54,7,7,1973,26,10,1,45.0,36473
1285532,30000,1480752,132,2,0,0,30,3,4,0,0,6,0,0,0,0,0,0,0,0,0,0,6793,682,251,0,12,3,3,1992,25,9,4,15.0,36613
1597224,15000,1557078,132,9,0,0,9,0,4,0,0,0,1,0,5,0,0,0,0,0,0,0,4696,605,236,12,89,23,22,1979,43,37,1,100.0,37667
2231334,22000,110780,136,1,0,6,33,0,3,0,0,0,11,0,0,0,2,11,2,0,1,2,1129,330,145,12,25,12,12,1998,26,10,5,14.0,39621
2343577,42500,1649226,136,0,0,3,25,0,1,0,0,0,4,0,0,0,2,0,0,0,0,1,14272,131,59,20,28,12,12,2004,43,37,5,19.0,39872
1719080,17750,1298091,132,9,0,5,9,0,1,0,0,0,11,0,0,0,2,3,0,0,0,1,16293,2533,1066,0,40,12,12,1991,99,41,5,6.0,36198
1277100,16500,1363316,132,9,0,4,41,0,1,0,0,0,1,0,6,0,0,0,0,0,0,0,6959,2709,1198,0,94,23,22,1988,25,9,1,150.0,38216
1582762,21000,1088954,132,1,0,6,49,0,1,0,0,0,11,0,0,0,2,0,18,1,0,1,4674,573,223,26,42,12,12,1990,43,37,5,8.0,39160
1459145,17500,1230369,132,1,0,0,44,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,7267,1092,400,0,89,23,22,1982,26,10,1,100.0,37333
1636618,21000,1368273,132,1,0,0,5,3,4,0,0,6,0,0,0,0,0,0,0,0,0,0,4604,309,140,30,11,3,3,2000,43,37,4,14.0,39138
6267087,25000,1862321,149,2,0,4,17,0,4,0,0,6,1,0,0,0,0,0,0,0,0,0,1597,1431,522,56,74,15,15,1997,26,10,1,105.0,40896
1499537,15500,521329,132,2,0,0,9,3,4,0,0,6,0,0,0,0,0,0,0,0,0,0,3537,465,190,12,11,3,3,1993,26,10,4,14.0,39300
1355602,83500,1403871,132,2,0,3,14,0,3,0,0,0,11,0,0,0,2,11,0,0,0,1,3486,342,149,12,30,12,12,1997,26,10,5,21.0,35922
1708120,13500,1402270,132,6,0,0,19,3,4,0,0,6,0,0,0,0,0,0,0,0,0,0,5158,54,23,12,14,3,3,1989,92,36,0,0.0,35351
1393683,45000,1257384,132,1,0,2,33,0,4,0,0,6,1,0,0,0,0,0,0,0,0,0,4148,1542,538,47,79,15,15,1986,26,10,1,260.0,36809
1141785,29500,1067452,121,3,0,0,44,0,1,0,0,0,5,0,0,0,0,0,0,0,0,0,3357,40,14,36,50,7,7,1980,26,10,1,130.0,38601
1798652,11000,1468204,132,1,0,0,35,0,4,0,0,0,11,0,0,0,0,0,0,0,0,0,9551,894,313,0,63,11,10,1999,121,6,3,1351.0,39432
2285837,51000,728203,136,8,0,3,24,0,3,0,0,0,11,0,0,0,2,14,20,0,0,2,1169,346,149,20,30,12,12,2000,26,10,5,21.0,39707
2355959,80000,1685589,136,0,0,0,23,0,3,0,0,6,1,0,0,0,0,0,0,0,0,0,22155,749,268,44,81,15,15,2005,43,37,1,85.0,39155
2355099,42000,1682313,136,1,0,0,48,0,3,0,0,6,1,0,0,0,0,0,0,0,0,0,22126,631,239,44,80,15,15,2005,43,37,1,75.0,39875
1636059,13000,1450779,132,1,2558,1,5,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,4579,151,75,51,103,23,22,2003,43,37,1,60.0,39620
1289145,22500,267361,132,2,0,0,9,2,4,0,0,6,0,0,0,0,0,0,0,0,0,0,3178,676,250,82,11,3,3,1998,25,9,4,14.0,37652
2346376,5500,1735972,136,0,0,0,25,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,8316,917,318,0,64,11,10,1996,43,37,3,1601.0,40086
1252936,10000,1512594,132,1,0,0,13,3,4,0,0,6,0,0,0,0,0,0,0,0,0,0,3170,666,250,46,11,3,3,1987,25,9,4,14.0,37871
1325355,10000,1304093,132,5,0,0,30,0,4,0,0,6,1,0,0,0,0,0,0,0,0,0,4089,1346,509,12,78,15,15,1987,26,10,1,20.0,38484
4312951,9000,2296279,172,1,2054,6,20,0,1,0,0,0,11,0,0,0,2,0,0,0,0,1,4783,807,286,26,27,12,12,1990,43,37,5,16.0,40265
1642689,29000,1380129,132,1,0,0,5,2,4,0,0,6,0,0,0,0,0,0,0,0,0,0,4605,311,140,36,11,3,3,2004,43,37,4,14.0,39664
1160185,21500,178394,121,3,3025,5,11,0,1,0,0,0,11,0,0,0,2,0,0,0,0,1,7052,293,138,0,40,12,12,1997,26,10,5,6.0,38125
1422203,60000,1488296,132,1,0,4,3,0,3,0,0,0,1,0,9,0,0,0,0,0,0,0,3877,1141,418,20,99,23,22,1983,26,10,1,275.0,38629
1766509,34000,1291160,132,1,0,3,44,0,1,0,0,0,11,0,0,0,2,0,20,0,0,1,2231,2202,925,0,28,12,12,1993,103,43,5,19.0,36690
1643659,28000,1548236,132,1,0,0,13,2,1,0,0,6,0,0,0,0,0,0,0,0,0,0,4605,311,140,36,11,3,3,2005,43,37,4,14.0,39788
1319482,27000,539669,132,1,0,0,35,2,1,1,0,6,0,0,0,0,0,0,0,0,0,0,3538,466,190,20,11,3,3,1996,26,10,4,14.0,37878
1547227,37000,534614,132,1,0,0,9,3,4,0,0,6,0,0,0,0,0,0,0,0,0,0,3552,484,194,26,12,3,3,2002,26,10,4,15.0,38768
1169137,34000,791732,121,3,3228,0,9,2,4,0,0,6,0,0,0,0,0,0,0,0,0,0,3539,467,190,26,11,3,3,2002,26,10,4,14.0,38853
1452672,26000,1467706,132,1,0,4,23,0,1,0,0,0,1,0,7,0,0,0,0,0,0,0,3854,1128,413,20,94,23,22,1975,26,10,1,150.0,33344
1444866,12000,1254720,132,6,0,0,17,0,1,0,0,0,5,0,0,0,0,0,0,0,0,0,3369,63,21,30,51,7,7,1969,26,10,1,145.0,32851
2428670,20000,1302431,136,1,2096,5,20,0,3,0,0,0,4,0,0,2,2,0,0,2,0,1,17245,404,166,36,38,12,12,2005,121,6,5,5.0,40265
1619437,14000,1340412,132,1,0,0,31,3,4,0,0,6,0,0,0,0,0,0,0,0,0,0,4639,456,187,20,12,3,3,1987,43,37,4,15.0,36954
2499616,16000,1169196,149,1,6583,0,5,2,1,0,0,6,0,0,0,0,0,0,0,0,0,0,6793,682,251,0,12,3,3,1992,25,9,4,15.0,40447
1621904,21000,1080224,132,6,0,0,27,2,4,0,0,6,0,0,0,0,0,0,0,0,0,0,4578,150,75,20,10,3,3,1990,43,37,4,0.0,35883
1144982,93000,1053012,121,3,7235,4,35,0,3,0,0,6,1,0,0,0,0,0,0,0,0,0,1636,1504,528,69,76,15,15,2000,26,10,1,160.0,38769
2249413,28000,518096,136,1,0,0,5,2,3,0,0,6,0,0,0,0,0,0,0,0,0,0,3546,474,192,12,12,3,3,1994,26,10,4,15.0,39320
1344252,40000,1448369,132,4,0,4,9,0,3,0,0,0,1,0,6,0,0,0,0,0,0,0,7277,1105,407,0,94,23,22,1981,26,10,1,150.0,32908
1799724,9000,1179697,132,1,0,0,20,0,4,0,0,0,11,0,0,0,0,0,0,0,0,0,5514,896,313,36,63,11,10,2000,121,6,3,1351.0,39251
1390510,50000,1127279,132,1,0,2,49,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,3883,1147,419,12,100,23,22,1989,26,10,1,350.0,36605
1362270,87000,1230809,132,2,0,4,9,0,3,0,0,6,1,1,0,0,0,0,0,0,0,0,4132,1496,528,69,76,15,15,1998,26,10,1,160.0,38016
2237981,12750,803339,136,4,0,5,9,0,1,0,0,0,4,0,0,0,1,0,0,0,1,1,7040,281,132,0,29,12,12,2001,26,10,5,2.0,39487
1524251,93000,1331326,132,1,0,3,44,0,1,0,0,0,11,0,0,0,2,0,20,0,0,1,1177,353,149,0,30,12,12,1994,26,10,5,21.0,35479
1276133,9500,1522545,132,1,2180,0,3,0,4,0,0,0,11,0,0,0,0,0,0,0,0,0,3105,108,48,12,68,11,10,2003,25,9,3,701.0,39126
1424785,44000,1490714,132,1,0,4,44,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,3819,1106,407,12,94,23,22,1983,26,10,1,150.0,35004
1771608,101000,1037442,132,2,0,3,9,0,3,0,0,0,11,0,0,1,2,14,0,0,0,1,16591,2324,945,0,37,12,12,2004,103,43,5,40.0,38859
1144385,12500,1053363,121,3,0,0,13,0,1,0,0,0,5,0,0,0,0,0,0,0,0,0,4818,906,315,9,52,7,7,1982,43,37,1,170.0,38258
2275563,9000,1161410,136,1,0,0,13,0,1,0,0,0,5,0,3,0,0,0,0,0,0,0,3368,62,21,26,51,7,7,1964,26,10,1,145.0,39342
1617566,14000,1256863,132,2,0,0,32,3,1,0,0,6,0,0,0,0,0,0,0,0,0,0,4638,455,187,12,12,3,3,1985,43,37,4,15.0,34830
1486676,41000,1545716,132,3,0,4,45,0,4,0,0,0,2,0,0,2,0,0,0,0,0,0,4334,1864,720,36,93,23,22,1996,26,10,1,135.0,37355
1400955,16000,1256814,132,2,0,0,9,0,4,0,0,6,1,0,0,0,0,0,0,0,0,0,4090,1348,509,20,78,15,15,1988,26,10,1,20.0,36928
1450136,32000,1331876,132,4,0,0,9,0,4,0,0,0,5,0,0,0,0,0,0,0,0,0,3359,46,18,36,50,7,7,1975,26,10,1,130.0,34374
2371807,30000,1754799,136,0,0,6,31,0,1,0,0,0,4,0,0,0,2,0,0,1,0,2,2797,1639,595,0,42,12,12,2000,74,27,5,8.0,39425
1373365,13000,1444743,132,6,0,0,44,0,4,0,0,6,1,0,0,0,0,0,0,0,0,0,1571,1412,522,12,81,15,15,1979,26,10,1,85.0,36115
1639415,42000,1085602,132,3,0,3,5,0,1,0,0,0,11,0,0,0,2,0,0,0,0,1,4667,544,207,0,37,12,12,1998,43,37,5,40.0,39434
1610558,55000,1547591,132,1,0,0,6,0,3,0,0,0,5,0,3,0,0,0,0,0,0,0,1932,902,314,20,51,7,7,1998,43,37,1,145.0,38259
2652318,85000,1776642,149,1,2950,4,13,0,3,0,0,6,1,0,0,0,0,0,0,0,0,0,22179,875,307,44,75,15,15,2005,43,37,1,130.0,40308
1443375,27000,1170212,132,4,0,1,29,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,7255,1062,387,0,103,23,22,1999,26,10,1,60.0,37793
1465902,65000,1432028,132,9,0,3,9,0,1,0,0,0,11,0,0,0,2,0,0,0,0,1,7070,340,149,0,30,12,12,1992,26,10,5,21.0,35472
1555696,82500,203531,132,1,0,4,6,0,3,0,1,0,1,0,6,0,0,0,0,0,0,0,1453,1090,399,36,94,23,22,2004,26,10,1,150.0,39175
1727228,95000,96320,132,1,0,2,17,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,35926,2254,933,3,31,12,12,2003,103,43,5,24.0,33429
1519552,24000,1265506,132,1,0,0,23,0,4,0,0,6,1,0,0,0,0,0,0,0,0,0,1561,1392,518,38,81,15,15,1991,26,10,1,85.0,38049
1738262,45000,1119894,132,1,0,6,25,0,1,0,0,0,4,0,0,2,2,0,0,0,0,1,11998,2380,960,0,42,12,12,1998,103,43,5,8.0,37320
2629559,18000,1802045,149,26,0,0,1,0,4,0,0,6,1,0,0,0,0,0,0,0,0,0,4665,532,207,36,78,15,15,1995,43,37,1,20.0,40427
1731778,16000,1203749,132,6,2100,5,19,0,1,0,0,0,4,0,0,0,1,0,0,0,0,1,502,2307,944,0,35,12,12,1991,103,43,5,4.0,35351
2264659,90000,556671,136,1,0,2,48,0,4,0,0,6,1,1,0,0,0,0,0,0,0,0,4150,1545,538,69,79,15,15,1996,26,10,1,260.0,39875
1892675,27000,1396741,132,3,0,5,5,0,3,0,0,0,11,0,0,0,2,0,0,0,0,1,20239,1236,491,0,35,12,12,2005,800,74,5,4.0,39343
1653936,17000,1301240,132,1,0,4,6,0,1,0,0,0,1,0,6,0,0,0,0,0,0,0,4956,735,265,12,93,23,22,1973,54,19,1,135.0,37969
2268768,20000,1269317,136,4,0,4,9,0,1,0,0,0,1,0,8,0,0,0,0,0,0,0,3876,1140,418,12,99,23,22,1974,26,10,1,275.0,39851
1815235,8000,1097324,132,1,0,0,35,0,4,0,0,0,11,0,0,0,0,0,0,0,0,0,5523,1011,359,38,64,11,10,1993,121,6,3,1601.0,38447
2593733,17000,329635,149,1,0,0,9,0,1,0,0,0,4,0,0,1,0,0,0,0,0,0,21761,215,97,12,64,11,10,2007,26,10,3,1601.0,40222
1397805,22500,1312398,132,2,0,6,35,0,1,0,0,0,11,0,0,0,2,0,0,0,0,1,1681,1586,567,12,27,12,12,1990,26,10,5,16.0,37098
1755314,46000,1295732,132,2,0,6,9,0,3,0,0,0,2,0,0,0,0,5,0,0,0,0,265,1465,533,67,77,15,15,1997,103,43,1,190.0,38385
1288227,22000,1335941,132,2,0,0,9,2,4,0,0,6,0,0,0,0,0,0,0,0,0,0,3171,668,250,47,11,3,3,1998,25,9,4,14.0,38380
1794374,5500,1079587,132,1,0,0,35,0,4,0,0,0,11,0,0,0,0,0,0,0,0,0,9560,973,353,0,64,11,10,1988,121,6,3,1601.0,36857
1594042,14500,1109191,132,1,0,4,5,0,4,0,0,0,1,0,6,0,0,0,0,0,0,0,8247,725,264,0,95,23,22,1977,43,37,1,175.0,33510
1145237,40000,1044329,121,3,3505,0,1,0,3,0,0,3,1,0,0,0,0,0,0,0,0,0,216,1344,517,67,81,15,15,2007,103,43,1,85.0,39980
1657877,46000,776504,132,1,0,0,9,0,4,0,0,0,5,0,0,0,0,0,0,0,0,0,4970,1739,639,20,54,7,7,1999,54,19,1,45.0,38032
1429618,49000,1137623,132,2,0,6,7,0,1,0,0,0,11,0,0,0,2,0,0,0,0,1,7057,319,142,0,24,12,12,1995,26,10,5,12.0,36300
4353173,60000,2288484,172,1,3894,3,44,0,3,0,0,0,4,0,0,0,2,0,0,1,0,2,2151,2515,1053,0,31,12,12,2006,99,41,5,24.0,40776
1311007,50000,1235998,132,6,0,4,30,0,4,0,0,6,2,0,0,0,0,0,0,0,0,0,1584,1424,522,38,75,15,15,1992,26,10,1,130.0,36065
2311763,32500,309246,136,1,1593,6,28,0,3,0,0,0,4,0,0,1,2,0,0,0,1,1,1096,300,139,20,42,12,12,2004,26,10,5,8.0,39932
1654770,9500,1474424,132,1,0,4,6,0,1,1,0,0,1,0,6,0,0,0,0,0,0,0,4956,735,265,12,93,23,22,2004,54,19,1,135.0,38259
1568152,86000,144005,132,4,0,3,10,0,3,0,0,0,11,0,0,0,2,0,0,2,1,1,1169,346,149,20,30,12,12,2007,26,10,5,21.0,40455
1603648,25000,1300184,132,2,0,6,32,0,1,0,0,0,11,0,0,0,2,0,0,0,0,1,8269,804,286,0,27,12,12,1985,43,37,5,16.0,34165
1373934,17750,1492771,132,9,0,5,41,0,1,0,0,0,11,0,0,0,1,0,0,0,0,1,7040,281,132,0,29,12,12,2002,26,10,5,2.0,38580
2716707,12000,1826910,149,4,0,0,9,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,5508,885,310,36,62,11,10,2002,121,6,3,1251.0,40579
2280110,75000,262481,136,4,0,2,9,0,4,0,0,6,1,0,0,0,0,0,0,0,0,0,4149,1543,538,60,79,15,15,1990,26,10,1,260.0,39487
1280870,14000,1330962,132,2,0,0,33,3,4,0,0,6,0,0,0,0,0,0,0,0,0,0,3150,569,221,34,10,3,3,1994,25,9,4,0.0,36048
1814913,9250,1167286,132,15,0,0,38,3,4,0,0,3,0,0,0,0,0,0,0,0,0,0,17282,1170,435,0,10,3,3,2003,121,6,4,0.0,38524
2257556,23000,89641,136,1,0,0,43,0,4,0,0,6,1,1,0,0,0,0,0,0,0,0,2752,1376,518,20,80,15,15,1995,26,10,1,75.0,39390
1282613,17000,1136286,132,10,0,0,18,3,1,0,0,6,0,0,0,0,0,0,0,0,0,0,3170,666,250,46,11,3,3,1990,25,9,4,14.0,35906
2339175,35000,1751916,136,1,0,4,44,0,3,0,0,0,1,0,6,0,0,0,0,0,0,0,4736,717,260,38,94,23,22,1999,43,37,1,150.0,39874
1158514,52000,447712,121,3,6031,3,5,0,3,0,0,0,11,0,0,1,2,0,0,0,0,1,4587,257,117,0,31,12,12,1997,43,37,5,24.0,39231
2221809,28000,404106,136,9,0,3,41,0,1,0,0,0,11,0,0,0,2,0,0,0,1,2,1192,360,152,12,30,12,12,1997,26,10,5,21.0,40043
1797947,8000,1541483,132,1,0,5,49,0,1,0,0,0,4,0,0,0,1,0,0,0,0,1,9506,367,155,0,29,12,12,1995,121,6,5,2.0,39055
1623385,23000,1103264,132,19,0,0,31,2,1,0,0,6,0,0,0,0,0,0,0,0,0,0,4640,457,187,26,12,3,3,1991,43,37,4,15.0,38510
2405848,11750,1727358,136,12,0,0,41,0,4,0,0,6,1,0,0,0,0,0,0,0,0,0,198,1317,512,63,78,15,15,1997,103,43,1,20.0,40154
1369966,14000,1277729,132,18,0,2,38,0,4,0,0,4,1,0,0,0,0,0,0,0,0,0,4146,1540,538,38,79,15,15,1973,26,10,1,260.0,32986
2253922,18000,614151,136,1,0,0,44,0,4,0,0,6,1,0,0,0,0,0,0,0,0,0,1578,1419,522,20,81,15,15,1998,26,10,1,85.0,39937
1286560,25000,1472957,132,10,0,0,18,2,4,0,0,6,0,0,0,0,0,0,0,0,0,0,3171,668,250,47,11,3,3,1995,25,9,4,14.0,36816
6311968,12000,2214003,149,1,0,0,44,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,9578,2448,1014,0,70,11,10,2006,121,6,0,0.0,40818
1612148,8000,1309933,132,1,0,3,9,0,1,0,0,0,11,0,0,0,2,17,0,0,0,1,8371,1041,375,0,34,12,12,1978,43,37,5,33.0,32581
1445707,39000,1315830,132,1,0,0,44,0,1,0,0,0,5,0,3,0,0,0,0,0,0,0,3362,55,22,36,51,7,7,1979,26,10,1,145.0,36689
1615589,18000,1159295,132,6,0,0,20,3,1,0,0,6,0,0,0,0,0,0,0,0,0,0,4792,830,290,12,13,3,3,1983,43,37,4,16.0,33110
6291796,42500,1833926,149,1,0,3,12,0,1,0,0,0,4,0,0,0,2,0,20,0,0,1,11596,1661,601,0,28,12,12,2002,74,27,5,19.0,40884
2334183,16000,1182987,136,7,0,0,1,2,4,0,0,6,0,0,0,0,0,0,0,0,0,0,4640,457,187,26,12,3,3,1994,43,37,4,15.0,39517
1252018,15500,705053,132,1,0,0,5,3,4,0,0,6,0,0,0,0,0,0,0,0,0,0,3166,664,250,30,11,3,3,1985,25,9,4,14.0,33379
2544020,54500,874202,149,5,13699,4,29,0,3,0,0,0,1,0,6,0,0,0,0,0,0,0,3807,1099,402,36,94,23,22,2001,26,10,1,150.0,40702
2410984,16000,1528028,136,1,0,4,44,0,4,0,0,6,1,0,0,0,0,0,0,0,0,0,22665,1406,526,0,74,15,15,1988,103,43,1,105.0,40132
2355779,31000,1663396,136,0,3392,0,9,0,4,0,0,6,1,0,0,0,0,0,0,0,0,0,1893,745,268,38,81,15,15,2004,43,37,1,85.0,40098
1686970,102000,1144088,132,1,0,3,33,0,1,0,0,0,11,0,0,0,2,0,3,0,0,1,15117,1697,616,0,37,12,12,1996,74,27,5,40.0,36975
1621069,14500,1489179,132,2,0,0,30,3,1,0,0,6,0,0,0,0,0,0,0,0,0,0,4602,307,140,20,11,3,3,1989,43,37,4,14.0,36979
2346890,7500,1715184,136,1,1036,0,6,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,7999,216,98,0,63,11,10,2004,43,37,3,1351.0,39880
1284736,22000,1169396,132,1,0,0,13,3,1,0,0,6,0,0,0,0,0,0,0,0,0,0,3178,676,250,82,11,3,3,1996,25,9,4,14.0,38256
2221338,17500,690160,136,1,0,0,13,2,1,0,0,6,0,0,0,0,0,0,0,0,0,0,3538,466,190,20,11,3,3,1998,26,10,4,14.0,39882
1405641,19000,694898,132,6,0,0,51,2,3,0,0,6,0,0,0,0,0,0,0,0,0,0,43,470,190,0,11,3,3,1990,26,10,4,14.0,36115
